"","AD_A_S33_L001_R1_001","AD_B_S34_L001_R1_001","AD_C_S35_L001_R1_001","AD_D_S36_L001_R1_001","AD_E_S37_L001_R1_001","AD_F_S38_L001_R1_001","AD_G_S39_L001_R1_001","AD_H_S40_L001_R1_001","AD_I_S41_L001_R1_001","AD_J_S42_L001_R1_001","AD_K_S43_L001_R1_001","AD_L_S44_L001_R1_001","AD_M_S45_L001_R1_001","AD_N_S46_L001_R1_001","AD_O_S47_L001_R1_001","AD_Q_S48_L001_R1_001","MMCI_A_S17_L001_R1_001","MMCI_B_S18_L001_R1_001","MMCI_C_S19_L001_R1_001","MMCI_D_S20_L001_R1_001","MMCI_E_S21_L001_R1_001","MMCI_F_S22_L001_R1_001","MMCI_G_S23_L001_R1_001","MMCI_H_S24_L001_R1_001","MMCI_I_S25_L001_R1_001","MMCI_J_S26_L001_R1_001","MMCI_K_S27_L001_R1_001","MMCI_L_S28_L001_R1_001","MMCI_M_S29_L001_R1_001","MMCI_N_S30_L001_R1_001","MMCI_O_S31_L001_R1_001","MMCI_P_S32_L001_R1_001","NCI_A_S1_L001_R1_001","NCI_B_S2_L001_R1_001","NCI_C_S3_L001_R1_001","NCI_D_S4_L001_R1_001","NCI_E_S5_L001_R1_001","NCI_F_S6_L001_R1_001","NCI_G__S7_L001_R1_001","NCI_H_S8_L001_R1_001","NCI_I_S9_L001_R1_001","NCI_J_S10_L001_R1_001","NCI_K_S11_L001_R1_001","NCI_L_S12_L001_R1_001","NCI_M_S13_L001_R1_001","NCI_N_S14_L001_R1_001","NCI_O_S15_L001_R1_001","NCI_P_S16_L001_R1_001"
"tRF-32-RQFZF8V0JZOY2",1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,2,1,0,2,4,1,0,2,0,0,0,0,0,0,2,0,0
"tRF-32-RR138087766V2",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-RR1380877S6V2",0,8,4,6,3,3,2,6,6,6,4,0,4,7,0,0,0,20,10,2,2,13,2,0,4,0,3,6,17,2,4,1,2,2,9,9,5,9,3,4,4,1,2,4,6,4,0,8
"tRF-32-RR93W0K672052",2,1,1,1,0,4,2,3,1,4,17,0,1,2,4,0,0,1,0,3,0,1,0,3,2,0,0,2,2,3,2,1,2,1,0,0,3,0,1,1,4,2,4,1,0,0,5,2
"tRF-32-RRM3WEK6PM852",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"tRF-32-RRX3WB365K652",0,0,0,0,0,1,0,1,0,2,1,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,2,0,1,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,0
"tRF-32-RS93W0K6MY6V2",0,1,1,0,2,0,0,1,1,0,2,0,1,2,0,0,0,3,1,3,0,0,0,0,0,2,1,4,2,0,2,2,0,0,2,3,1,2,0,1,0,1,0,3,1,2,0,1
"tRF-32-RSI2WB0Q37Q52",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-RSL38BWSNKP92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"tRF-32-RSL38EWSNKP92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-RSL3WE3SNKP92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"tRF-32-RSM3WBKSU8P52",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-RSM3WEKSU8P52",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"tRF-32-RSN3WB88481D2",1,0,0,0,1,0,0,0,1,1,1,0,3,0,1,0,0,3,0,0,2,0,1,0,0,0,1,2,3,0,1,1,0,0,0,1,0,1,1,1,0,1,0,2,0,0,0,1
"tRF-32-RSN3WB884U1D2",0,10,2,3,1,3,3,2,5,6,6,1,1,2,1,1,0,9,1,5,3,1,2,0,2,0,4,12,10,3,4,3,3,3,7,5,2,2,2,1,4,3,3,2,3,3,0,1
"tRF-32-RSN3WE884U1D2",1,9,5,5,2,0,8,6,2,4,10,0,1,9,0,1,0,13,9,4,7,5,5,2,2,2,4,12,21,3,9,8,6,5,4,2,2,4,6,1,10,4,4,2,2,2,2,12
"tRF-32-RSN3WE8P4U1D2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-RSX3WE3628652",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-RWF918V0JZOY2",1,1,1,1,0,3,0,1,0,0,2,0,1,1,2,0,0,3,1,1,0,1,0,1,3,1,0,2,0,0,1,1,0,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0
"tRF-32-RXF4P2PSSELQF",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"tRF-32-RY73W0K5KKOV2",0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"tRF-32-RY73WEK5KKOV2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"tRF-32-RY93WB86K2SV2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-RYMW808HWKS52",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-RYX3W03638F52",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-S5QKF1R3WE8RL",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-S998LO9D5HLYL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-SB325UB1ZZK0L",0,3,2,1,0,5,3,0,2,0,0,0,4,1,2,0,1,1,1,0,4,1,3,0,2,3,0,5,3,0,1,0,0,2,0,1,0,1,1,0,0,2,4,0,1,1,0,3
"tRF-32-SELQBDYBEZ032",0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-SJY189BJD5EUF",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-SL735FVIPZK02",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-SL73DFVIPZK02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-SLQ6R8V0JZOY2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-SP58309MUKL6L",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-SP5830MMUKLYK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-SXQ3V2Y7RZ812",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"tRF-32-U1O0789NLJK12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"tRF-32-U5XBINVDRI2Q2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-UBNOBZUP82R9F",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"tRF-32-UE02K0F78BP72",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-UFQQKNR7VJKOF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-UL6JYBKRYNW52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-UN207WRNLEK52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-UZXL5LDOV2QXF",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-V0UEDP5IUDK7O",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"tRF-32-V6Z3M8ZLSSXUL",1,8,5,4,6,2,6,1,4,8,10,4,2,4,4,5,0,0,1,3,7,3,4,5,7,5,3,14,7,7,4,2,3,5,6,0,3,6,7,2,4,4,7,4,2,0,2,15
"tRF-32-V8WPMN1E8Y7Z2",3,5,0,1,0,2,0,4,0,5,0,0,2,1,0,0,0,2,1,0,0,3,1,1,2,0,1,2,0,0,0,1,1,0,2,0,1,0,1,0,1,3,1,0,0,1,0,3
"tRF-32-VF4YO9XEKJ5RL",0,2,1,0,1,0,1,0,2,0,0,1,1,0,0,3,2,0,0,2,1,1,1,3,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,1,0
"tRF-32-VF4YOZXEKJ5RL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-VP4PRNFJE8WYO",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"tRF-32-VP9N15WV7W6S2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"tRF-32-W6RERNLN4Q1RO",0,1,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"tRF-32-W7WK6WRNLEK52",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-W8E7OMJHHS19F",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-WJQ72S3HPSR9L",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-WJQZ2S3HPSR9L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-WOFFR3VJ4ZZ52",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"tRF-32-WS3V2VR0PSR9L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"tRF-32-WU2F5JYH0RYNO",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"tRF-32-WU4656OKNH99L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"tRF-32-WUNS56O2Z0R9L",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"tRF-32-WUNS56O2ZFR9L",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-WUYS56O2Z0R9L",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"tRF-32-WW1W18YMENL72",1,2,6,1,1,2,1,2,0,2,0,1,3,0,3,1,0,2,0,3,3,4,4,2,1,0,1,2,6,5,1,2,1,2,4,2,3,2,1,2,5,6,0,2,1,2,6,1
"tRF-32-WXQZR44ER81XF",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"tRF-32-WZVLUE15MXE92",2,4,42,3,7,2,10,1,7,7,12,21,8,5,5,1,0,4,5,13,8,9,7,2,4,10,11,5,10,3,39,1,18,5,22,7,4,30,16,6,4,50,5,39,24,9,0,21
"tRF-32-X1M3WE8SPOL52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"tRF-32-X4J09KZYJMN52",2,4,0,0,0,0,1,0,4,4,0,0,0,0,1,4,0,2,1,0,1,3,0,1,11,1,1,1,3,0,3,2,1,1,0,1,2,1,2,1,2,1,2,1,0,1,0,3
"tRF-32-XBINVDRI2Q2R2",0,1,0,1,6,1,0,0,2,0,1,0,0,0,2,0,0,0,0,4,0,0,1,2,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
"tRF-32-XENDBP1IUUK7O",419,334,356,653,1052,336,936,139,493,768,1532,248,447,476,966,51,339,169,849,868,145,860,523,562,452,433,478,483,868,661,204,197,160,290,345,311,401,509,1041,165,292,503,163,587,343,607,204,416
"tRF-32-XMSL73VL4YMYP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-XR6XQ6S8V0JUL",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-XS1N70YUP90YL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-XSXMSL73VL4YK",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"tRF-32-XU53K876DRMDL",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"tRF-32-XW83X4J09KZY2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-Y0FD2F37YF7D2",0,2,2,0,3,1,3,3,1,2,1,3,1,1,2,0,0,0,2,2,0,2,1,0,3,2,2,1,2,3,8,0,0,0,2,0,1,1,1,0,1,5,0,2,0,0,1,0
"tRF-32-Y2HZFZ93QO94L",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-Y2MJ8F81KLB52",14,91,66,27,12,24,27,30,98,74,25,33,15,51,20,8,2,51,22,34,56,35,21,14,62,55,45,76,62,28,77,23,35,53,68,41,27,40,67,14,51,128,71,106,32,33,12,59
"tRF-32-Y3HBVL3NBZKEO",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"tRF-32-Y6IO43ZU2FYOF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-Y8NNBSBKZ3R9L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"tRF-32-YIZEF3BLHKFZF",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"tRF-32-YJIO3ZU3U0IOL",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"tRF-32-YKWIR959MIL0L",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-YKWIR9OMMIL0L",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-YQHQ9M739P8WM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"tRF-32-YSV4V47Q2WW1O",20,30,53,19,22,42,44,54,27,22,41,29,13,29,9,61,1,23,7,25,33,37,16,16,75,30,7,25,68,45,72,39,3,113,52,22,17,33,69,25,45,22,27,31,21,10,12,33
"tRF-32-YSV4V47Q2WZ1O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"tRF-32-YSV4V4SQ2WW1O",1,1,4,3,1,0,2,3,1,2,11,0,3,1,1,3,0,0,1,1,5,1,1,1,4,5,0,4,3,8,4,6,0,9,7,2,0,1,2,0,4,3,1,6,2,1,0,4
"tRF-32-Z2Y91293WEW6O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-Z3M8ZLSSXUOLJ",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-Z8R3WE8Z3ZZV2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-ZPEK45H5KQBFJ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-ZUNF56FK8RR9F",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-32-ZXD2UFQQKNR7O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"tRF-32-ZY598K587SI72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-33-00BY4D84KRIM0F",3,0,1,0,3,1,2,0,2,2,1,0,1,1,3,0,0,1,1,1,2,1,0,0,3,1,1,2,0,0,1,0,2,0,0,2,0,2,1,0,1,2,2,0,1,1,1,1
"tRF-33-04SXQ3V2Y7RZ02",270,617,129,408,277,237,457,518,593,751,540,107,186,342,277,70,0,364,274,191,250,908,141,140,359,54,221,932,886,379,533,309,144,493,560,286,338,452,245,50,737,693,438,229,169,246,197,697
"tRF-33-0668K87SERM404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-33-08F4BDNZ8O6FD2",72,338,234,100,1,96,169,0,879,0,209,1,118,199,81,60,13,511,76,98,426,186,43,60,355,228,121,615,204,132,188,170,153,674,1,129,98,303,238,59,291,251,147,0,172,201,18,689
"tRF-33-0DFKN5ORNQY1D2",0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3,1,2,0,0,0,2,0,2,1,0,1,0,1,1,0,0,3,0,0,1,0,1,0,1,0,0
"tRF-33-0MFN7BWU2F5J0O",0,3,4,1,3,5,2,3,3,5,2,1,1,1,7,0,1,0,4,1,0,0,1,1,0,0,1,1,0,6,1,4,1,0,5,1,0,2,0,0,1,0,0,4,0,0,0,4
"tRF-33-0UFMQKYU0RSS0M",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-33-113KYO8R6546D2",0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"tRF-33-113KYU8R6Q46D2",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0
"tRF-33-14PSR9O933IKR",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-33-1690PQR39IXBD2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"tRF-33-18Y3E7QN7JLPDF",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"tRF-33-1E6S18WO6VJD02",0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,4,0,0,2
"tRF-33-1E6SF8WO6VXW02",5,20,22,8,11,17,17,15,17,26,13,4,12,13,7,1,0,35,19,15,7,46,13,4,20,7,6,47,36,17,11,14,8,22,21,33,17,10,19,6,39,31,18,18,18,11,4,19
"tRF-33-1HPSR9O9337KR",1,2,0,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"tRF-33-1IQ4YUH5S8R6D2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
